AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Kentucky,All,2018-19,37,5.6,0,51,912,> 100%
State,Kentucky,All,2018-19,38,7.4,1,64,874,98.7%
State,Kentucky,All,2018-19,39,8,1,73,927,> 100%
State,Louisiana,All,2018-19,40,3.5,0,28,808,95.6%
State,Louisiana,All,2018-19,41,5.6,0,45,802,94.9%
State,Louisiana,All,2018-19,42,2.8,0,22,795,94.1%
State,Louisiana,All,2018-19,43,4.2,0,35,833,98.6%
State,Louisiana,All,2018-19,44,3.6,0,31,871,> 100%
State,Louisiana,All,2018-19,45,4.3,0,38,893,> 100%
State,Louisiana,All,2018-19,46,4.3,1,36,852,> 100%
State,Louisiana,All,2018-19,47,3.2,0,29,896,> 100%
State,Louisiana,All,2018-19,48,4.3,0,40,931,> 100%
State,Louisiana,All,2018-19,49,5.4,0,52,962,> 100%
State,Louisiana,All,2018-19,50,4.1,0,40,969,> 100%
State,Louisiana,All,2018-19,51,4.4,1,39,910,> 100%
State,Louisiana,All,2018-19,52,5.6,0,51,907,> 100%
State,Louisiana,All,2018-19,1,3.4,0,31,906,> 100%
State,Louisiana,All,2018-19,2,4.9,0,45,914,> 100%
State,Louisiana,All,2018-19,3,6.2,2,58,969,> 100%
State,Louisiana,All,2018-19,4,4.4,1,40,937,> 100%
State,Louisiana,All,2018-19,5,4.8,4,41,944,> 100%
State,Louisiana,All,2018-19,6,6.3,3,57,959,> 100%
State,Louisiana,All,2018-19,7,6,6,49,923,> 100%
State,Louisiana,All,2018-19,8,5,7,40,940,> 100%
State,Louisiana,All,2018-19,9,5.7,6,46,911,> 100%
State,Louisiana,All,2018-19,10,6.4,7,49,880,> 100%
State,Louisiana,All,2018-19,11,5.7,6,47,930,> 100%
State,Louisiana,All,2018-19,12,6.5,7,53,921,> 100%
State,Louisiana,All,2018-19,13,6.8,5,58,922,> 100%
State,Louisiana,All,2018-19,14,4,2,33,885,> 100%
State,Louisiana,All,2018-19,15,4.2,2,34,856,> 100%
State,Louisiana,All,2018-19,16,4.8,0,40,838,99.2%
State,Louisiana,All,2018-19,17,4.6,1,41,907,> 100%
State,Louisiana,All,2018-19,18,4.1,1,34,862,> 100%
State,Louisiana,All,2018-19,19,3.1,1,26,872,> 100%
State,Louisiana,All,2018-19,20,4.1,0,34,821,97.2%
State,Louisiana,All,2018-19,21,3.5,0,28,794,94%
State,Louisiana,All,2018-19,22,3.9,0,34,861,> 100%
State,Louisiana,All,2018-19,23,3.2,0,29,915,> 100%
State,Louisiana,All,2018-19,24,2.6,0,23,870,> 100%
State,Louisiana,All,2018-19,25,3.7,0,31,842,99.7%
State,Louisiana,All,2018-19,26,3.4,0,28,833,98.6%
State,Louisiana,All,2018-19,27,4.3,0,36,845,> 100%
State,Louisiana,All,2018-19,28,3.4,0,29,855,> 100%
State,Louisiana,All,2018-19,29,2.7,0,22,827,97.9%
State,Louisiana,All,2018-19,30,4,0,32,798,94.5%
State,Louisiana,All,2018-19,31,4.3,0,34,795,94.1%
State,Louisiana,All,2018-19,32,3.2,0,27,853,> 100%
State,Louisiana,All,2018-19,33,3.4,0,29,854,> 100%
State,Louisiana,All,2018-19,34,3.9,0,32,827,97.9%
State,Louisiana,All,2018-19,35,4.1,1,35,886,> 100%
State,Louisiana,All,2018-19,36,3.3,0,26,794,94%
State,Louisiana,All,2018-19,37,3.4,0,29,859,> 100%
State,Louisiana,All,2018-19,38,2.9,0,26,890,> 100%
State,Louisiana,All,2018-19,39,3.7,0,29,792,93.7%
State,Maine,All,2018-19,40,7.4,0,21,284,> 100%
State,Maine,All,2018-19,41,7.3,0,22,303,> 100%
State,Maine,All,2018-19,42,11.3,0,33,292,> 100%
State,Maine,All,2018-19,43,5.9,0,16,269,99.8%
State,Maine,All,2018-19,44,6.7,0,19,282,> 100%
State,Maine,All,2018-19,45,9.1,0,27,297,> 100%
State,Maine,All,2018-19,46,7.6,0,21,278,> 100%
State,Maine,All,2018-19,47,6,0,18,300,> 100%
State,Maine,All,2018-19,48,8.3,0,24,290,> 100%
State,Maine,All,2018-19,49,6.6,0,20,305,> 100%
State,Maine,All,2018-19,50,10,0,28,280,> 100%
State,Maine,All,2018-19,51,6,2,16,302,> 100%
State,Maine,All,2018-19,52,8.2,1,25,318,> 100%
State,Maine,All,2018-19,1,7.7,1,23,312,> 100%
State,Maine,All,2018-19,2,8.8,0,25,285,> 100%
State,Maine,All,2018-19,3,10.9,0,36,331,> 100%
State,Maine,All,2018-19,4,11.1,2,33,315,> 100%
State,Maine,All,2018-19,5,10,4,24,281,> 100%
State,Maine,All,2018-19,6,10.9,4,29,302,> 100%
State,Maine,All,2018-19,7,8.6,3,22,292,> 100%
State,Maine,All,2018-19,8,11.6,4,34,329,> 100%
State,Maine,All,2018-19,9,10.7,3,29,300,> 100%
State,Maine,All,2018-19,10,9.1,4,27,340,> 100%
State,Maine,All,2018-19,11,11.4,6,29,306,> 100%
State,Maine,All,2018-19,12,9.5,4,26,316,> 100%
State,Maine,All,2018-19,13,10.5,1,34,334,> 100%
State,Maine,All,2018-19,14,10.2,4,27,303,> 100%
State,Maine,All,2018-19,15,8.3,4,21,300,> 100%
State,Maine,All,2018-19,16,11.7,3,31,291,> 100%
State,Maine,All,2018-19,17,10.3,2,29,300,> 100%
State,Maine,All,2018-19,18,9.2,0,27,294,> 100%
State,Maine,All,2018-19,19,5.7,0,17,299,> 100%
State,Maine,All,2018-19,20,6.7,0,17,255,94.6%
State,Maine,All,2018-19,21,6,0,16,266,98.7%
State,Maine,All,2018-19,22,8.1,0,22,271,> 100%
State,Maine,All,2018-19,23,4.2,0,11,263,97.6%
State,Maine,All,2018-19,24,9.6,0,27,282,> 100%
State,Maine,All,2018-19,25,7,0,19,271,> 100%
State,Maine,All,2018-19,26,10.7,0,28,262,97.2%
State,Maine,All,2018-19,27,5.2,0,15,291,> 100%
State,Maine,All,2018-19,28,8,0,20,251,93.2%
State,Maine,All,2018-19,29,6.6,0,18,274,> 100%
State,Maine,All,2018-19,30,6.1,0,16,262,97.2%
State,Maine,All,2018-19,31,8.9,0,24,269,99.8%
State,Maine,All,2018-19,32,6.1,0,16,264,98%
State,Maine,All,2018-19,33,5.5,0,15,274,> 100%
State,Maine,All,2018-19,34,4.4,0,12,274,> 100%
State,Maine,All,2018-19,35,7.1,0,19,269,99.8%
State,Maine,All,2018-19,36,8.8,0,23,262,97.2%
State,Maine,All,2018-19,37,5.8,0,15,258,95.7%
State,Maine,All,2018-19,38,4.9,0,14,288,> 100%
State,Maine,All,2018-19,39,9.3,0,27,291,> 100%
State,Maryland,All,2018-19,40,6.5,0,63,971,> 100%
State,Maryland,All,2018-19,41,5.5,0,48,880,97%
State,Maryland,All,2018-19,42,4.5,0,45,995,> 100%
State,Maryland,All,2018-19,43,5.3,0,52,975,> 100%
State,Maryland,All,2018-19,44,6.4,0,66,"1,028",> 100%
State,Maryland,All,2018-19,45,5.6,1,52,949,> 100%
State,Maryland,All,2018-19,46,7,1,68,979,> 100%
State,Maryland,All,2018-19,47,6.1,0,60,990,> 100%
State,Maryland,All,2018-19,48,5.2,0,52,"1,002",> 100%
State,Maryland,All,2018-19,49,6,0,61,"1,012",> 100%
State,Maryland,All,2018-19,50,8,2,81,"1,043",> 100%
State,Maryland,All,2018-19,51,7.4,1,81,"1,115",> 100%
State,Maryland,All,2018-19,52,6.6,0,64,976,> 100%
State,Maryland,All,2018-19,1,7.4,2,75,"1,044",> 100%
State,Maryland,All,2018-19,2,6.4,0,65,"1,017",> 100%
State,Maryland,All,2018-19,3,7.5,3,71,991,> 100%
State,Maryland,All,2018-19,4,6.8,5,65,"1,030",> 100%
State,Maryland,All,2018-19,5,7.9,1,86,"1,103",> 100%
State,Maryland,All,2018-19,6,7.8,6,77,"1,068",> 100%
State,Maryland,All,2018-19,7,7.9,7,69,966,> 100%
State,Maryland,All,2018-19,8,7.6,7,65,952,> 100%
State,Maryland,All,2018-19,9,7.4,9,73,"1,102",> 100%
State,Maryland,All,2018-19,10,8,3,81,"1,045",> 100%
State,Maryland,All,2018-19,11,8.4,6,83,"1,054",> 100%
State,Maryland,All,2018-19,12,8,8,76,"1,046",> 100%
State,Maryland,All,2018-19,13,7.5,10,66,"1,016",> 100%
State,Maryland,All,2018-19,14,8.1,6,79,"1,051",> 100%
State,Maryland,All,2018-19,15,7.2,5,67,998,> 100%
State,Maryland,All,2018-19,16,5.2,3,48,989,> 100%
State,Maryland,All,2018-19,17,6.5,4,60,979,> 100%
State,Maryland,All,2018-19,18,5.6,4,53,"1,019",> 100%
State,Maryland,All,2018-19,19,6.2,0,56,904,99.7%
State,Maryland,All,2018-19,20,5.3,1,48,930,> 100%
State,Maryland,All,2018-19,21,6.6,1,60,927,> 100%
State,Maryland,All,2018-19,22,5.7,0,51,893,98.5%
State,Maryland,All,2018-19,23,6.2,1,53,875,96.5%
State,Maryland,All,2018-19,24,6.4,0,62,967,> 100%
State,Maryland,All,2018-19,25,6,0,56,941,> 100%
State,Maryland,All,2018-19,26,6.7,0,61,917,> 100%
State,Maryland,All,2018-19,27,7.1,2,62,902,99.5%
State,Maryland,All,2018-19,28,6.7,0,60,891,98.2%
State,Maryland,All,2018-19,29,3.8,0,37,964,> 100%
State,Maryland,All,2018-19,30,6.2,0,57,919,> 100%
State,Maryland,All,2018-19,31,5.5,0,49,887,97.8%
State,Maryland,All,2018-19,32,5.4,0,51,941,> 100%
State,Maryland,All,2018-19,33,5.4,0,50,919,> 100%
State,Maryland,All,2018-19,34,7.2,0,64,885,97.6%
State,Maryland,All,2018-19,35,4.5,0,41,912,> 100%
State,Maryland,All,2018-19,36,4.9,1,45,932,> 100%
State,Maryland,All,2018-19,37,4.8,0,43,889,98%
State,Maryland,All,2018-19,38,4.2,0,37,890,98.1%
State,Maryland,All,2018-19,39,5.1,0,47,922,> 100%
State,Massachusetts,All,2018-19,40,6.2,0,68,"1,105",> 100%
State,Massachusetts,All,2018-19,41,4.4,0,47,"1,073",99.5%
State,Massachusetts,All,2018-19,42,6.3,1,72,"1,153",> 100%
State,Massachusetts,All,2018-19,43,7.2,3,78,"1,124",> 100%
State,Massachusetts,All,2018-19,44,6,0,69,"1,154",> 100%
State,Massachusetts,All,2018-19,45,6.8,0,75,"1,096",> 100%
State,Massachusetts,All,2018-19,46,6.6,0,74,"1,120",> 100%
State,Massachusetts,All,2018-19,47,6.3,1,70,"1,132",> 100%
State,Massachusetts,All,2018-19,48,7.6,3,80,"1,096",> 100%
State,Massachusetts,All,2018-19,49,6.8,5,81,"1,269",> 100%
State,Massachusetts,All,2018-19,50,6.7,2,74,"1,138",> 100%
State,Massachusetts,All,2018-19,51,6.9,1,86,"1,254",> 100%
State,Massachusetts,All,2018-19,52,7.7,1,90,"1,188",> 100%
State,Massachusetts,All,2018-19,1,8.5,6,96,"1,196",> 100%
State,Massachusetts,All,2018-19,2,8.3,6,98,"1,250",> 100%
State,Massachusetts,All,2018-19,3,9.8,10,115,"1,277",> 100%
State,Massachusetts,All,2018-19,4,8.1,10,92,"1,259",> 100%
State,Massachusetts,All,2018-19,5,9,14,98,"1,244",> 100%
State,Massachusetts,All,2018-19,6,8.7,6,102,"1,236",> 100%
State,Massachusetts,All,2018-19,7,10.7,15,120,"1,262",> 100%
State,Massachusetts,All,2018-19,8,8.2,11,87,"1,195",> 100%
State,Massachusetts,All,2018-19,9,9.6,15,106,"1,267",> 100%
State,Massachusetts,All,2018-19,10,6.1,10,62,"1,181",> 100%
State,Massachusetts,All,2018-19,11,8,11,79,"1,128",> 100%
State,Massachusetts,All,2018-19,12,8.2,4,86,"1,096",> 100%
State,Massachusetts,All,2018-19,13,7.9,11,84,"1,205",> 100%
State,Massachusetts,All,2018-19,14,8,8,88,"1,197",> 100%
State,Massachusetts,All,2018-19,15,8.6,7,91,"1,144",> 100%
State,Massachusetts,All,2018-19,16,7.2,2,84,"1,194",> 100%
State,Massachusetts,All,2018-19,17,7.6,6,76,"1,083",> 100%
State,Massachusetts,All,2018-19,18,8.6,3,90,"1,087",> 100%
State,Massachusetts,All,2018-19,19,6.9,0,73,"1,056",98%
State,Massachusetts,All,2018-19,20,7.3,3,72,"1,027",95.3%
State,Massachusetts,All,2018-19,21,7,1,73,"1,050",97.4%
State,Massachusetts,All,2018-19,22,6.7,0,72,"1,079",> 100%
State,Massachusetts,All,2018-19,23,6.8,0,73,"1,080",> 100%
State,Massachusetts,All,2018-19,24,7.4,0,76,"1,029",95.5%
State,Massachusetts,All,2018-19,25,8,0,84,"1,046",97%
State,Massachusetts,All,2018-19,26,4.9,1,51,"1,057",98.1%
State,Massachusetts,All,2018-19,27,7.2,0,78,"1,087",> 100%
State,Massachusetts,All,2018-19,28,5.8,0,61,"1,054",97.8%
State,Massachusetts,All,2018-19,29,6.8,1,68,"1,020",94.6%
State,Massachusetts,All,2018-19,30,5.9,0,65,"1,099",> 100%
State,Massachusetts,All,2018-19,31,6.3,0,64,"1,018",94.4%
State,Massachusetts,All,2018-19,32,4.5,0,47,"1,056",98%
State,Massachusetts,All,2018-19,33,5.5,1,55,"1,020",94.6%
State,Massachusetts,All,2018-19,34,5.6,0,58,"1,038",96.3%
State,Massachusetts,All,2018-19,35,6,0,62,"1,042",96.7%
State,Massachusetts,All,2018-19,36,5.4,0,54,"1,005",93.2%
State,Massachusetts,All,2018-19,37,5.9,0,62,"1,053",97.7%
State,Massachusetts,All,2018-19,38,6.3,0,67,"1,060",98.3%
State,Massachusetts,All,2018-19,39,5.6,1,60,"1,086",> 100%
State,Michigan,All,2018-19,40,5,0,92,"1,829",> 100%
State,Michigan,All,2018-19,41,5.1,0,90,"1,751",96.3%
State,Michigan,All,2018-19,42,5.9,0,111,"1,885",> 100%
State,Michigan,All,2018-19,43,4.9,0,92,"1,877",> 100%
State,Michigan,All,2018-19,44,5.3,1,99,"1,903",> 100%
State,Michigan,All,2018-19,45,5.9,0,114,"1,940",> 100%
State,Michigan,All,2018-19,46,5.5,0,104,"1,895",> 100%
State,Michigan,All,2018-19,47,4.4,0,86,"1,974",> 100%
State,Michigan,All,2018-19,48,5.9,0,114,"1,923",> 100%
State,Michigan,All,2018-19,49,5.6,0,106,"1,899",> 100%
State,Michigan,All,2018-19,50,5.2,6,94,"1,919",> 100%
State,Michigan,All,2018-19,51,5.1,0,96,"1,877",> 100%
State,Michigan,All,2018-19,52,5,2,93,"1,894",> 100%
State,Michigan,All,2018-19,1,6.7,7,124,"1,957",> 100%
State,Michigan,All,2018-19,2,6.5,6,124,"1,991",> 100%
State,Michigan,All,2018-19,3,6.4,12,119,"2,032",> 100%
State,Michigan,All,2018-19,4,5.9,7,109,"1,974",> 100%
State,Michigan,All,2018-19,5,5,10,89,"1,977",> 100%
State,Michigan,All,2018-19,6,7.3,12,133,"1,985",> 100%
State,Michigan,All,2018-19,7,6,8,105,"1,882",> 100%
State,Michigan,All,2018-19,8,6.9,10,124,"1,941",> 100%
State,Michigan,All,2018-19,9,6.4,7,127,"2,091",> 100%
State,Michigan,All,2018-19,10,6.1,14,111,"2,034",> 100%
State,Michigan,All,2018-19,11,6.8,9,128,"2,029",> 100%
State,Michigan,All,2018-19,12,6.1,15,103,"1,941",> 100%
State,Michigan,All,2018-19,13,7.9,24,125,"1,896",> 100%
State,Michigan,All,2018-19,14,7.8,18,132,"1,925",> 100%
State,Michigan,All,2018-19,15,7,25,109,"1,925",> 100%
State,Michigan,All,2018-19,16,7.4,15,123,"1,855",> 100%
State,Michigan,All,2018-19,17,6.3,8,113,"1,908",> 100%
State,Michigan,All,2018-19,18,6.9,9,120,"1,860",> 100%
State,Michigan,All,2018-19,19,5,4,88,"1,835",> 100%
State,Michigan,All,2018-19,20,6.2,2,114,"1,861",> 100%
State,Michigan,All,2018-19,21,5.3,1,101,"1,916",> 100%
State,Michigan,All,2018-19,22,5.7,2,102,"1,834",> 100%
State,Michigan,All,2018-19,23,6.6,2,117,"1,793",98.6%
State,Michigan,All,2018-19,24,5.3,0,97,"1,825",> 100%
State,Michigan,All,2018-19,25,4.7,0,86,"1,834",> 100%
State,Michigan,All,2018-19,26,6,0,110,"1,831",> 100%
State,Michigan,All,2018-19,27,5.9,0,108,"1,829",> 100%
State,Michigan,All,2018-19,28,4.8,1,87,"1,835",> 100%
State,Michigan,All,2018-19,29,4.1,1,75,"1,863",> 100%
State,Michigan,All,2018-19,30,5.3,0,92,"1,738",95.5%
State,Michigan,All,2018-19,31,4.4,0,79,"1,799",98.9%
State,Michigan,All,2018-19,32,4.2,0,75,"1,797",98.8%
State,Michigan,All,2018-19,33,4.7,0,82,"1,762",96.9%
State,Michigan,All,2018-19,34,4,0,70,"1,750",96.2%
State,Michigan,All,2018-19,35,5.2,0,91,"1,737",95.5%
State,Michigan,All,2018-19,36,5.2,0,95,"1,832",> 100%
State,Michigan,All,2018-19,37,4.1,0,73,"1,764",97%
State,Michigan,All,2018-19,38,4.6,0,83,"1,805",99.2%
State,Michigan,All,2018-19,39,6.3,0,118,"1,867",> 100%
State,Minnesota,All,2018-19,40,6.3,1,54,870,> 100%
State,Minnesota,All,2018-19,41,6.3,0,56,890,> 100%
State,Minnesota,All,2018-19,42,7.1,0,62,877,> 100%
State,Minnesota,All,2018-19,43,5.8,0,51,885,> 100%
State,Minnesota,All,2018-19,44,4.9,0,43,870,> 100%
State,Minnesota,All,2018-19,45,5.7,0,54,943,> 100%
State,Minnesota,All,2018-19,46,5.5,1,49,913,> 100%
State,Minnesota,All,2018-19,47,6.5,0,56,857,> 100%
State,Minnesota,All,2018-19,48,6.6,0,57,862,> 100%
State,Minnesota,All,2018-19,49,7.4,1,64,878,> 100%
State,Minnesota,All,2018-19,50,5.8,0,51,880,> 100%
State,Minnesota,All,2018-19,51,7.1,1,61,874,> 100%
State,Minnesota,All,2018-19,52,6.4,2,53,864,> 100%
State,Minnesota,All,2018-19,1,8.3,1,76,927,> 100%
State,Minnesota,All,2018-19,2,6.9,2,63,936,> 100%
State,Minnesota,All,2018-19,3,8,1,76,957,> 100%
State,Minnesota,All,2018-19,4,7.4,6,60,897,> 100%
State,Minnesota,All,2018-19,5,7.2,0,68,943,> 100%
State,Minnesota,All,2018-19,6,6.5,8,56,990,> 100%
State,Minnesota,All,2018-19,7,7.4,5,62,906,> 100%
State,Minnesota,All,2018-19,8,7.2,3,61,884,> 100%
State,Minnesota,All,2018-19,9,7.5,5,57,822,> 100%
State,Minnesota,All,2018-19,10,6.6,6,55,921,> 100%
State,Minnesota,All,2018-19,11,6.6,5,53,873,> 100%
State,Minnesota,All,2018-19,12,5.9,10,40,845,> 100%
State,Minnesota,All,2018-19,13,6.4,9,48,890,> 100%
State,Minnesota,All,2018-19,14,6.3,5,49,853,> 100%
State,Minnesota,All,2018-19,15,7.1,5,56,858,> 100%
State,Minnesota,All,2018-19,16,7.3,4,61,886,> 100%
State,Minnesota,All,2018-19,17,6.3,4,48,827,> 100%
State,Minnesota,All,2018-19,18,5.6,4,44,851,> 100%
State,Minnesota,All,2018-19,19,6.1,2,52,880,> 100%
State,Minnesota,All,2018-19,20,6.2,0,56,907,> 100%
State,Minnesota,All,2018-19,21,7.6,0,62,819,> 100%
State,Minnesota,All,2018-19,22,7.2,1,61,861,> 100%
State,Minnesota,All,2018-19,23,5.6,0,47,841,> 100%
State,Minnesota,All,2018-19,24,5.6,0,45,809,99.8%
State,Minnesota,All,2018-19,25,6.7,1,52,792,97.7%
State,Minnesota,All,2018-19,26,6.7,0,54,804,99.2%
State,Minnesota,All,2018-19,27,4.8,0,40,832,> 100%
State,Minnesota,All,2018-19,28,6.4,0,53,829,> 100%
State,Minnesota,All,2018-19,29,4.4,0,34,779,96.1%
State,Minnesota,All,2018-19,30,6.2,0,51,826,> 100%
State,Minnesota,All,2018-19,31,5.3,0,45,842,> 100%
State,Minnesota,All,2018-19,32,5.8,0,51,874,> 100%
State,Minnesota,All,2018-19,33,5,0,42,840,> 100%
State,Minnesota,All,2018-19,34,4.9,0,40,818,> 100%
State,Minnesota,All,2018-19,35,6.9,0,56,817,> 100%
State,Minnesota,All,2018-19,36,5.8,1,49,855,> 100%
State,Minnesota,All,2018-19,37,4.1,0,31,753,92.9%
State,Minnesota,All,2018-19,38,6.1,0,55,900,> 100%
State,Minnesota,All,2018-19,39,5,0,44,883,> 100%
State,Mississippi,All,2018-19,40,6.3,0,37,587,97.7%
State,Mississippi,All,2018-19,41,6.5,0,39,604,> 100%
State,Mississippi,All,2018-19,42,7.5,0,43,577,96%
State,Mississippi,All,2018-19,43,6.5,0,41,634,> 100%
State,Mississippi,All,2018-19,44,6.4,0,37,578,96.2%
State,Mississippi,All,2018-19,45,7.1,0,42,591,98.3%
State,Mississippi,All,2018-19,46,5.7,0,37,651,> 100%
State,Mississippi,All,2018-19,47,7.3,0,47,644,> 100%
State,Mississippi,All,2018-19,48,6,0,38,632,> 100%
State,Mississippi,All,2018-19,49,6.8,4,40,649,> 100%
State,Mississippi,All,2018-19,50,7.8,0,48,617,> 100%
State,Mississippi,All,2018-19,51,6.4,0,41,639,> 100%
State,Mississippi,All,2018-19,52,7.4,2,44,618,> 100%
State,Mississippi,All,2018-19,1,6.6,1,44,686,> 100%
State,Mississippi,All,2018-19,2,6,0,40,664,> 100%
State,Mississippi,All,2018-19,3,7.9,3,49,660,> 100%
State,Mississippi,All,2018-19,4,7.5,1,47,642,> 100%
State,Mississippi,All,2018-19,5,8,2,52,672,> 100%
State,Mississippi,All,2018-19,6,8.1,0,59,724,> 100%
State,Mississippi,All,2018-19,7,8.1,5,51,691,> 100%
State,Mississippi,All,2018-19,8,8.4,5,51,668,> 100%
State,Mississippi,All,2018-19,9,8,5,46,635,> 100%
State,Mississippi,All,2018-19,10,6.3,5,38,678,> 100%
State,Mississippi,All,2018-19,11,7.1,1,45,644,> 100%
State,Mississippi,All,2018-19,12,8.1,2,52,664,> 100%
State,Mississippi,All,2018-19,13,6.8,1,41,618,> 100%
State,Mississippi,All,2018-19,14,7.6,1,50,673,> 100%
State,Mississippi,All,2018-19,15,8,2,50,648,> 100%
State,Mississippi,All,2018-19,16,7.9,3,43,580,96.5%
State,Mississippi,All,2018-19,17,7.8,0,50,644,> 100%
State,Mississippi,All,2018-19,18,6.9,1,44,656,> 100%
State,Mississippi,All,2018-19,19,7.3,0,47,640,> 100%
State,Mississippi,All,2018-19,20,7.3,0,45,614,> 100%
State,Mississippi,All,2018-19,21,5.7,1,36,644,> 100%
State,Mississippi,All,2018-19,22,6.9,0,47,680,> 100%
State,Mississippi,All,2018-19,23,7,0,44,633,> 100%
State,Mississippi,All,2018-19,24,8,2,48,627,> 100%
State,Mississippi,All,2018-19,25,7.1,0,41,580,96.5%
State,Mississippi,All,2018-19,26,6.7,0,40,593,98.7%
State,Mississippi,All,2018-19,27,6.8,0,41,599,99.7%
State,Mississippi,All,2018-19,28,4.6,0,30,653,> 100%
State,Mississippi,All,2018-19,29,5.6,0,33,592,98.5%
State,Mississippi,All,2018-19,30,8.5,0,46,541,90%
State,Mississippi,All,2018-19,31,6.9,0,43,626,> 100%
State,Mississippi,All,2018-19,32,7.3,0,47,646,> 100%
State,Mississippi,All,2018-19,33,6.3,0,38,600,99.8%
State,Mississippi,All,2018-19,34,7.7,0,46,600,99.8%
State,Mississippi,All,2018-19,35,6,0,33,546,90.9%
State,Mississippi,All,2018-19,36,6.7,0,42,628,> 100%
State,Mississippi,All,2018-19,37,6.1,0,39,640,> 100%
State,Mississippi,All,2018-19,38,5.8,1,31,554,92.2%
State,Mississippi,All,2018-19,39,4.2,0,25,595,99%
State,Missouri,All,2018-19,40,3.9,0,45,"1,158",> 100%
State,Missouri,All,2018-19,41,5.9,0,66,"1,123",98.7%
State,Missouri,All,2018-19,42,6,1,67,"1,127",99%
State,Missouri,All,2018-19,43,5.5,0,69,"1,245",> 100%
State,Missouri,All,2018-19,44,4.6,1,55,"1,211",> 100%
State,Missouri,All,2018-19,45,4.3,0,50,"1,168",> 100%
State,Missouri,All,2018-19,46,5.8,0,70,"1,206",> 100%
State,Missouri,All,2018-19,47,6,1,71,"1,202",> 100%
State,Missouri,All,2018-19,48,6.4,0,73,"1,141",> 100%
State,Missouri,All,2018-19,49,5.8,0,72,"1,231",> 100%
State,Missouri,All,2018-19,50,5.6,0,68,"1,207",> 100%
State,Missouri,All,2018-19,51,6.1,4,72,"1,238",> 100%
State,Missouri,All,2018-19,52,5.1,1,60,"1,203",> 100%
State,Missouri,All,2018-19,1,4.6,2,55,"1,239",> 100%
State,Missouri,All,2018-19,2,7.4,4,93,"1,312",> 100%
State,Missouri,All,2018-19,3,7.7,3,95,"1,278",> 100%
State,Missouri,All,2018-19,4,6.5,2,78,"1,227",> 100%
State,Missouri,All,2018-19,5,6.9,1,85,"1,250",> 100%
State,Missouri,All,2018-19,6,6.9,13,75,"1,278",> 100%
State,Missouri,All,2018-19,7,5.8,5,72,"1,318",> 100%
State,Missouri,All,2018-19,8,7.6,7,88,"1,248",> 100%
State,Missouri,All,2018-19,9,5.4,11,55,"1,232",> 100%
State,Missouri,All,2018-19,10,7.4,13,80,"1,251",> 100%
State,Missouri,All,2018-19,11,7.1,10,82,"1,301",> 100%
State,Missouri,All,2018-19,12,7,15,75,"1,280",> 100%
State,Missouri,All,2018-19,13,6.6,9,73,"1,250",> 100%
State,Missouri,All,2018-19,14,7.6,16,71,"1,149",> 100%
State,Missouri,All,2018-19,15,7.1,3,80,"1,163",> 100%
State,Missouri,All,2018-19,16,5.4,2,62,"1,180",> 100%
State,Missouri,All,2018-19,17,5.3,1,63,"1,207",> 100%
State,Missouri,All,2018-19,18,4.3,2,49,"1,183",> 100%
State,Missouri,All,2018-19,19,5.8,1,63,"1,097",96.4%
State,Missouri,All,2018-19,20,6.5,0,80,"1,231",> 100%
State,Missouri,All,2018-19,21,6.1,1,75,"1,247",> 100%
State,Missouri,All,2018-19,22,5.5,2,60,"1,131",99.4%
State,Missouri,All,2018-19,23,4.5,0,50,"1,111",97.6%
State,Missouri,All,2018-19,24,5.3,0,60,"1,136",99.8%
State,Missouri,All,2018-19,25,6.1,0,70,"1,153",> 100%
State,Missouri,All,2018-19,26,5.1,0,63,"1,243",> 100%
State,Missouri,All,2018-19,27,5.4,0,65,"1,207",> 100%
State,Missouri,All,2018-19,28,4.6,0,55,"1,196",> 100%
State,Missouri,All,2018-19,29,4.2,0,48,"1,145",> 100%
State,Missouri,All,2018-19,30,5.4,0,63,"1,165",> 100%
State,Missouri,All,2018-19,31,5.3,1,57,"1,085",95.3%
State,Missouri,All,2018-19,32,5.4,0,61,"1,129",99.2%
State,Missouri,All,2018-19,33,5.4,0,62,"1,143",> 100%
State,Missouri,All,2018-19,34,4.8,0,53,"1,101",96.8%
State,Missouri,All,2018-19,35,3.7,0,43,"1,147",> 100%
State,Missouri,All,2018-19,36,4.3,0,49,"1,139",> 100%
State,Missouri,All,2018-19,37,4.2,0,48,"1,152",> 100%
State,Missouri,All,2018-19,38,4.1,0,46,"1,127",99%
State,Missouri,All,2018-19,39,4.5,0,54,"1,196",> 100%
State,Montana,All,2018-19,40,4.4,0,9,206,> 100%
State,Montana,All,2018-19,41,6.1,0,12,197,> 100%
State,Montana,All,2018-19,42,6.8,0,13,192,> 100%
State,Montana,All,2018-19,43,4.6,0,9,195,> 100%
State,Montana,All,2018-19,44,5.1,0,9,178,95.6%
State,Montana,All,2018-19,45,4,0,8,201,> 100%
State,Montana,All,2018-19,46,8,0,17,213,> 100%
State,Montana,All,2018-19,47,3.7,0,8,218,> 100%
State,Montana,All,2018-19,48,6.3,1,12,206,> 100%
State,Montana,All,2018-19,49,5.5,0,9,164,88.1%
